reviewID,total_pros,total_cons
rw7087,1,0
rw7088,0,1
rw7089,0,0
rw7090,0,2
rw7091,0,0
rw7092,0,0
rw7093,0,0
rw7094,1,0
rw7095,1,0
rw7096,1,0
rw7097,0,1
rw7098,1,0
rw7099,0,1
rw7100,0,0
rw7101,1,0
rw7102,0,0
rw7103,1,1
rw7104,0,1
rw7105,2,0
rw7106,3,0
rw7107,0,0
rw7108,0,0
rw7109,3,0
rw7110,0,0
rw7111,0,0
rw7112,2,0
rw7113,2,1
rw7114,1,0
rw7115,0,1
rw7116,0,1
rw7117,1,1
rw7118,1,2
rw7119,0,1
rw7120,1,2
rw7121,2,0
rw7122,1,1
rw7123,1,0
rw7124,1,0
rw7125,1,0
rw7126,0,1
rw7127,1,1
rw7128,0,0
rw7129,2,3
rw7130,0,0
rw7131,1,1
rw7132,0,0
rw7133,1,0
rw7135,0,0
rw7136,1,0
rw7137,0,2
rw7138,1,1
rw7139,1,0
rw7140,1,0
rw7141,2,0
rw7142,1,0
rw7143,0,0
rw7144,2,0
rw7145,1,1
rw7146,0,0
rw7147,0,0
rw7148,0,2
rw7149,1,1
rw7150,0,0
rw7151,0,1
rw7152,2,1
rw7153,0,0
rw7154,0,1
rw7155,0,1
rw7156,0,0
rw7157,2,0
rw7158,2,0
rw7159,1,0
rw7160,0,0
rw7161,1,2
rw7162,0,2
rw7163,1,1
rw7164,0,0
rw7165,2,0
rw7166,0,1
rw7167,2,0
rw7168,1,1
rw7169,2,1
rw7170,0,2
rw7171,0,0
rw7172,1,0
rw7173,0,0
rw7174,0,0
rw7175,1,0
rw7176,3,0
rw7177,1,1
rw7178,0,0
rw7179,0,0
rw7180,1,2
rw7181,2,0
rw7182,0,0
rw7183,1,1
rw7184,2,0
rw7185,0,2
rw7186,0,1
rw7187,1,1
rw7188,0,0
rw7189,1,1
rw7190,4,1
rw7191,3,1
rw7192,0,0
rw7193,1,0
rw7194,0,0
rw7195,2,0
rw7196,0,0
rw7197,2,1
rw7198,2,2
rw7199,2,0
rw7200,2,0
rw7201,1,1
rw7202,1,1
rw7203,0,0
rw7204,1,1
rw7205,0,0
rw7206,1,2
rw7207,1,1
rw7208,0,0
rw7209,0,0
rw7210,0,0
rw7211,2,1
rw7212,0,0
rw7213,0,0
rw7214,1,1
rw7215,2,0
rw7216,1,0
rw7217,2,1
rw7218,0,1
rw7219,0,0
rw7220,1,1
rw7221,1,1
rw7222,1,1
rw7223,0,1
rw7224,1,1
rw7225,0,0
rw7226,1,1
rw7227,1,0
rw7228,1,1
rw7229,2,2
rw7230,2,2
rw7231,1,1
rw7232,2,1
rw7233,0,0
rw7234,0,0
rw7235,0,1
rw7236,1,2
rw7237,0,0
rw7238,1,0
rw7239,2,1
rw7240,2,0
rw7241,1,1
rw7242,2,0
rw7243,0,1
rw7244,0,0
rw7245,1,0
rw7246,1,0
rw7247,0,0
rw7248,0,0
rw7249,3,0
rw7250,1,1
rw7251,2,3
rw7252,1,1
rw7253,2,0
rw7254,1,0
rw7255,1,0
rw7256,1,0
rw7257,0,1
rw7258,2,1
rw7259,0,0
rw7260,0,0
rw7261,2,2
rw7262,0,0
rw7263,1,0
rw7264,0,0
rw7265,0,1
rw7266,1,1
rw7267,1,1
rw7268,1,0
rw7269,2,0
rw7270,0,2
rw7271,1,2
rw7272,0,0
rw7273,0,0
rw7274,0,0
rw7275,1,0
rw7276,0,0
rw7277,1,0
rw7278,0,0
rw7279,1,0
rw7280,0,0
rw7281,0,3
rw7282,1,0
rw7283,1,0
rw7284,4,0
rw7285,1,0
rw7286,1,3
rw7287,1,1
rw7288,1,0
rw7289,1,1
rw7290,0,0
rw7291,3,0
rw7292,2,1
rw7293,1,0
rw7295,1,1
rw7296,0,0
rw7297,0,1
rw7298,0,0
rw7299,1,0
rw7300,1,1
rw7301,1,0
rw7302,0,0
rw7303,1,0
rw7304,0,1
rw7305,2,0
rw7306,1,0
rw7307,2,1
rw7308,1,1
rw7309,0,0
rw7310,0,2
rw7311,0,0
rw7312,1,0
rw7313,1,1
rw7314,0,2
rw7315,1,0
rw7316,0,1
rw7317,0,1
rw7318,1,1
rw7319,0,0
rw7320,0,0
rw7321,1,1
rw7322,0,0
rw7323,1,1
rw7324,0,2
rw7325,1,1
rw7326,1,1
rw7327,1,2
rw7328,1,0
rw7329,0,1
rw7330,2,0
rw7331,0,0
rw7332,1,0
rw7333,2,0
rw7334,1,1
rw7335,1,0
rw7336,1,1
rw7337,0,0
rw7338,0,1
rw7339,1,0
rw7340,1,1
rw7341,2,1
rw7342,0,2
rw7343,0,0
rw7344,1,1
rw7345,0,0
rw7346,2,0
rw7347,1,0
rw7348,0,0
rw7349,1,0
rw7350,1,0
rw7351,0,0
rw7352,0,0
rw7353,1,0
rw7354,3,0
rw7355,0,0
rw7356,1,1
rw7357,2,0
rw7358,2,0
rw7359,0,2
rw7360,0,0
rw7361,1,0
rw7362,2,1
rw7363,0,0
rw7364,0,0
rw7365,1,0
rw7366,1,0
rw7367,2,0
rw7368,0,0
rw7369,1,1
rw7370,2,0
rw7371,0,2
rw7372,0,0
rw7373,1,4
rw7374,1,2
rw7375,0,0
rw7376,1,0
rw7377,0,1
rw7378,0,2
rw7379,1,1
rw7380,2,1
rw7381,0,0
rw7382,2,1
rw7383,1,0
rw7384,1,0
rw7385,0,1
rw7386,0,1
rw7387,0,0
rw7388,0,1
rw7389,1,1
rw7390,0,0
rw7391,1,0
rw7392,2,1
rw7393,2,1
rw7394,1,0
rw7395,1,0
rw7396,1,2
rw7397,0,0
rw7398,0,0
rw7399,1,0
rw7400,2,1
rw7401,0,0
rw7402,1,1
rw7403,0,0
rw7404,1,0
rw7405,2,0
rw7406,0,0
rw7407,1,2
rw7408,1,2
rw7409,2,0
rw7410,2,0
rw7411,1,1
rw7412,1,2
rw7413,0,0
rw7414,1,1
rw7415,0,0
rw7416,2,0
rw7418,0,1
rw7419,0,1
rw7420,0,1
rw7421,0,1
rw7422,1,1
rw7423,2,1
rw7424,0,0
rw7425,1,0
rw7426,0,0
rw7427,0,1
rw7428,1,0
rw7429,0,0
rw7430,0,1
rw7431,0,0
rw7432,0,0
rw7433,1,1
rw7434,1,2
rw7435,0,0
rw7436,0,1
rw7437,0,0
rw7438,0,0
rw7439,1,0
rw7440,0,1
rw7441,0,0
rw7442,3,0
rw7443,1,0
rw7444,0,0
rw7445,1,5
rw7446,0,1
rw7447,1,2
rw7448,0,0
rw7449,0,3
rw7450,0,1
rw7451,0,0
rw7452,0,1
rw7454,1,0
rw7455,1,1
rw7456,0,0
rw7457,2,0
rw7458,2,4
rw7459,1,1
rw7460,1,2
rw7461,1,2
rw7462,0,0
rw7463,1,0
rw7464,0,0
rw7465,1,0
rw7466,2,1
rw7467,1,2
rw7468,3,0
rw7469,0,2
rw7471,0,3
rw7472,2,0
rw7473,1,1
rw7474,0,1
rw7475,1,0
rw7476,0,1
rw7477,2,0
rw7478,2,1
rw7479,0,1
rw7480,0,1
rw7481,2,0
rw7482,2,2
rw7483,1,1
rw7484,2,0
rw7485,0,1
rw7486,0,0
rw7487,1,0
rw7488,1,0
rw7489,2,1
rw7490,0,1
rw7491,1,0
rw7492,4,0
rw7493,3,0
rw7494,0,1
rw7495,3,0
rw7496,2,1
rw7497,0,0
rw7499,0,1
rw7500,1,0
rw7501,0,1
rw7502,1,0
rw7503,2,0
rw7504,1,2
rw7505,0,2
rw7506,0,0
rw7507,0,0
rw7508,2,5
rw7509,0,0
rw7510,1,1
rw7511,0,0
rw7513,1,0
rw7514,2,1
rw7515,1,0
rw7516,0,1
rw7517,0,0
rw7518,2,0
rw7519,0,0
rw7520,1,0
rw7522,2,3
rw7523,1,1
rw7524,0,4
rw7525,3,1
rw7526,3,1
rw7527,1,0
rw7528,0,0
rw7529,6,0
rw7530,4,0
rw7531,2,0
rw7532,1,2
rw7533,2,3
rw7534,1,1
rw7535,1,0
rw7536,1,0
rw7537,2,3
rw7538,1,1
rw7539,2,0
rw7540,3,1
rw7541,3,0
rw7542,1,1
rw7543,2,2
rw7544,2,0
rw7545,1,1
rw7546,0,0
rw7547,0,0
rw7548,2,1
rw7549,1,1
rw7550,2,0
rw7551,1,0
rw7552,2,2
rw7553,2,1
rw7554,1,1
rw7555,2,1
rw7556,2,1
rw7557,2,3
rw7558,1,1
rw7559,1,1
rw7560,3,0
rw7561,3,0
rw7562,1,0
rw7563,0,1
rw7564,1,4
rw7565,1,1
rw7566,1,2
rw7568,1,0
rw7569,0,0
rw7570,3,1
rw7571,2,0
rw7572,0,0
rw7573,0,3
rw7574,1,1
rw7575,1,1
rw7576,2,1
rw7577,1,2
rw7578,2,1
rw7579,2,1
rw7580,0,1
rw7581,1,0
rw7582,1,0
rw7583,0,0
rw7584,0,0
rw7585,1,2
rw7586,0,1
rw7587,1,0
rw7588,0,2
rw7589,3,0
rw7590,1,0
rw7591,2,3
rw7593,2,3
rw7594,2,6
rw7595,1,0
rw7596,1,0
rw7597,0,1
rw7598,1,0
rw7599,0,1
rw7600,0,1
rw7601,1,0
rw7602,1,0
rw7604,1,1
rw7605,0,2
rw7607,1,2
rw7608,2,0
rw7610,0,1
rw7611,3,1
rw7613,0,2
rw7614,0,0
rw7615,2,0
rw7616,1,0
rw7617,1,1
rw7618,1,1
rw7619,0,1
rw7620,1,0
rw7621,5,1
rw7622,0,2
rw7623,0,4
rw7624,1,1
rw7625,1,0
rw7626,1,1
rw7627,3,2
rw7628,2,1
rw7629,3,0
rw7630,1,0
rw7631,0,0
rw7632,1,0
rw7633,4,1
rw7634,1,1
rw7635,1,0
rw7637,2,3
rw7638,0,0
rw7639,1,1
rw7640,0,4
rw7641,5,3
rw7643,2,0
rw7644,1,1
rw7646,2,1
rw7647,0,0
rw7648,1,1
rw7649,1,2
rw7650,0,1
rw7651,3,0
rw7652,1,0
rw7653,2,0
rw7655,2,0
rw7656,0,0
rw7657,2,1
rw7658,2,0
rw7659,2,0
rw7660,2,2
rw7661,2,1
rw7662,2,0
rw7664,2,0
rw7665,1,0
rw7666,0,1
rw7667,0,0
rw7668,2,1
rw7669,1,0
rw7670,0,4
rw7671,1,0
rw7672,0,1
rw7673,2,2
rw7674,1,1
rw7675,0,1
rw7676,0,1
rw7677,1,1
rw7678,0,0
rw7679,2,0
rw7680,2,3
rw7681,1,0
rw7682,1,5
rw7683,1,0
rw7684,1,1
rw7685,2,0
rw7686,2,1
rw7687,0,0
rw7688,1,1
rw7689,1,0
rw7690,1,0
rw7691,1,1
rw7692,2,0
rw7693,1,0
rw7694,2,1
rw7695,0,1
rw7696,0,0
rw7697,0,0
rw7698,1,1
rw7699,1,1
rw7700,1,1
rw7701,1,1
rw7702,1,0
rw7703,0,1
rw7704,1,0
rw7705,0,0
rw7706,2,2
rw7707,0,0
rw7708,1,0
rw7709,1,0
rw7710,1,0
rw7711,2,1
rw7712,1,0
rw7713,1,2
rw7714,0,0
rw7715,0,0
rw7716,1,0
rw7717,2,4
rw7718,0,0
rw7719,2,0
rw7720,1,0
rw7721,4,1
rw7722,2,0
rw7723,0,0
rw7724,1,1
rw7725,1,0
rw7726,0,1
rw7727,1,3
rw7728,0,0
rw7729,2,1
rw7730,0,3
rw7731,0,1
rw7732,0,0
rw7733,0,0
rw7734,1,1
rw7735,4,0
rw7736,0,0
rw7738,2,1
rw7739,1,1
rw7740,0,2
rw7741,1,0
rw7742,1,0
rw7743,0,1
rw7744,0,0
rw7745,0,1
rw7746,1,3
rw7747,1,1
rw7749,1,0
rw7750,0,0
rw7751,0,0
rw7752,0,0
rw7753,1,1
rw7754,1,0
rw7755,1,0
rw7757,3,2
rw7758,1,1
rw7759,0,0
rw7761,2,0
rw7762,3,1
rw7763,2,1
rw7764,4,0
rw7765,1,0
rw7766,0,1
rw7767,1,1
rw7768,1,0
rw7769,1,1
rw7770,1,1
rw7771,1,0
rw7772,0,0
rw7773,2,0
rw7774,0,0
rw7775,1,0
rw7776,0,0
rw7777,1,1
rw7778,1,0
rw7779,0,1
rw7780,1,2
rw7781,1,0
rw7782,3,0
rw7783,1,3
rw7784,1,0
rw7785,2,1
rw7786,2,0
rw7787,0,0
rw7788,0,1
rw7789,4,2
rw7790,1,3
rw7791,0,0
rw7792,1,2
rw7793,2,0
rw7794,2,0
rw7795,3,1
rw7796,0,0
rw7797,1,1
rw7798,1,0
rw7799,0,1
rw7800,0,0
rw7801,2,0
rw7802,0,0
rw7803,1,0
rw7804,2,0
rw7805,2,0
rw7806,0,1
rw7807,2,3
rw7809,1,0
rw7810,1,0
rw7811,3,1
rw7812,1,2
rw7813,0,0
rw7814,0,1
rw7815,0,0
rw7817,1,2
rw7818,0,0
rw7819,2,1
rw7820,1,0
rw7821,0,0
rw7822,1,0
rw7823,0,4
rw7824,1,1
rw7825,2,4
rw7826,1,0
rw7827,2,1
rw7828,0,0
rw7829,1,0
rw7830,1,0
rw7831,0,1
rw7832,2,1
rw7833,1,1
rw7834,4,2
rw7835,2,1
rw7837,0,0
rw7839,0,0
rw7840,0,2
rw7841,1,3
rw7842,1,1
rw7843,2,5
rw7844,0,0
rw7845,0,0
rw7846,1,3
rw7847,2,2
rw7848,0,1
rw7849,0,0
rw7850,0,2
rw7851,1,0
rw7852,0,0
rw7853,0,0
rw7854,3,1
rw7855,1,2
rw7856,0,1
rw7857,1,0
rw7858,0,1
rw7859,1,1
rw7860,0,0
rw7861,1,0
rw7862,1,0
rw7864,0,0
rw7865,2,0
rw7866,2,0
rw7867,1,0
rw7869,0,0
rw7870,1,1
rw7871,1,0
rw7872,1,0
rw7873,1,1
rw7875,0,1
rw7876,0,0
rw7877,0,0
rw7878,4,2
rw7880,1,1
rw7881,1,2
rw7882,1,1
rw7883,1,1
rw7884,0,0
rw7885,1,1
rw7886,0,0
rw7887,1,0
rw7888,1,0
rw7889,1,0
rw7890,0,0
rw7891,1,1
rw7892,1,0
rw7893,3,2
rw7894,0,1
rw7895,1,1
rw7896,1,1
rw7897,2,1
rw7898,0,0
rw7899,0,0
rw7900,1,4
rw7901,2,0
rw7902,1,0
rw7903,0,0
rw7904,1,1
rw7905,0,2
rw7906,0,1
rw7907,0,0
rw7908,0,3
rw7909,1,1
rw7910,3,4
rw7911,2,5
rw7912,0,1
rw7913,2,0
rw7914,0,1
rw7915,1,0
rw7916,3,4
rw7917,1,4
rw7918,1,3
rw7919,2,1
rw7920,3,1
rw7921,0,0
rw7922,0,3
rw7923,1,0
rw7924,2,1
rw7925,2,1
rw7926,2,1
rw7927,0,1
rw7928,1,1
rw7929,0,0
rw7930,0,1
rw7931,0,0
rw7932,2,1
rw7933,1,0
rw7934,2,0
rw7935,0,4
rw7936,0,3
rw7937,2,2
rw7938,1,2
rw7939,1,0
rw7940,0,0
rw7941,0,0
rw7942,1,1
rw7943,3,2
rw7944,2,7
rw7945,0,0
rw7946,2,1
rw7947,3,0
rw7948,0,0
rw7949,1,1
rw7950,0,0
rw7951,1,0
rw7952,1,1
rw7953,1,0
rw7954,2,1
rw7955,3,1
rw7956,2,1
rw7957,1,2
rw7958,1,0
rw7959,0,1
rw7960,2,0
rw7961,1,1
rw7962,0,1
rw7963,0,0
rw7965,1,3
rw7966,3,1
rw7967,0,0
rw7968,0,0
rw7969,0,0
rw7970,0,0
rw7971,0,0
rw7972,1,3
rw7973,1,0
rw7974,1,0
rw7975,0,2
rw7976,4,1
rw7977,2,1
rw7979,2,0
rw7980,0,1
rw7981,0,0
rw7982,0,0
rw7983,1,0
rw7984,2,0
rw7985,0,0
rw7986,0,0
rw7987,0,0
rw7988,0,0
rw7989,0,0
rw7991,0,0
rw7992,3,0
rw7993,1,1
rw7994,1,0
rw7995,3,4
rw7996,1,0
rw7998,0,2
rw7999,0,1
rw8000,1,1
rw8001,2,0
rw8002,1,1
rw8003,2,1
rw8004,1,0
rw8005,3,3
rw8006,3,0
rw8007,3,1
rw8008,1,3
rw8009,0,0
rw8010,0,1
rw8011,4,0
rw8012,0,0
rw8013,1,1
rw8014,0,2
rw8015,1,0
rw8016,2,0
rw8017,3,1
rw8018,0,0
rw8019,2,2
rw8020,2,3
rw8021,2,0
rw8022,2,0
rw8023,3,4
rw8024,4,1
rw8025,1,0
rw8026,2,0
rw8027,2,4
rw8028,0,1
rw8029,1,0
rw8031,1,1
rw8032,0,1
rw8033,0,0
rw8034,3,0
rw8036,1,1
rw8037,2,1
rw8038,2,0
rw8040,1,1
rw8041,0,2
rw8042,3,10
rw8043,0,0
rw8044,0,0
rw8045,0,5
rw8046,3,0
rw8047,1,1
rw8048,1,1
rw8049,1,1
rw8050,0,0
rw8052,1,1
rw8053,1,0
rw8054,0,2
rw8055,0,0
rw8056,1,0
rw8057,0,0
rw8058,2,2
rw8059,0,0
rw8060,1,0
rw8061,0,0
rw8062,1,3
rw8063,0,0
rw8064,4,2
rw8065,1,1
rw8066,0,0
rw8067,0,1
rw8068,0,1
rw8069,0,1
rw8070,1,0
rw8071,0,1
rw8072,2,2
rw8073,0,2
rw8074,0,3
rw8075,0,5
rw8076,0,1
rw8077,2,1
rw8078,0,0
rw8079,1,0
rw8080,1,2
rw8081,1,0
rw8082,2,0
rw8083,0,1
rw8084,2,0
rw8085,0,0
rw8086,2,1
rw8087,0,0
rw8088,0,1
rw8089,5,1
rw8090,3,0
rw8091,0,3
rw8092,1,1
rw8093,3,1
rw8094,2,0
rw8095,0,1
rw8096,1,0
rw8097,0,0
rw8098,0,1
rw8099,1,0
rw8101,1,0
rw8102,1,3
rw8103,2,0
rw8104,3,0
rw8105,1,0
rw8106,0,2
rw8107,1,1
rw8108,3,4
rw8109,0,0
rw8110,1,6
rw8111,1,4
rw8112,1,0
rw8113,1,4
rw8115,3,1
rw8116,0,0
rw8118,0,0
rw8119,1,1
rw8120,4,0
rw8121,2,0
rw8122,2,1
rw8123,1,0
rw8124,3,0
rw8125,1,3
rw8126,2,0
rw8127,2,2
rw8128,2,0
rw8129,3,1
rw8130,0,1
rw8131,1,0
rw8132,1,2
rw8133,0,0
rw8134,1,0
rw8135,0,1
rw8136,11,8
rw8137,0,0
rw8138,1,1
rw8139,2,6
rw8140,1,2
rw8141,1,0
rw8142,3,5
rw8143,0,0
rw8144,1,2
rw8145,2,0
rw8146,1,0
rw8147,1,0
rw8148,1,0
rw8149,0,0
rw8150,1,0
rw8151,2,0
rw8152,0,0
rw8153,5,1
rw8154,1,0
rw8155,0,1
rw8156,0,1
rw8157,0,0
rw8158,1,1
rw8159,3,1
rw8160,4,5
rw8161,0,0
rw8162,3,0
rw8163,2,0
rw8164,1,0
rw8165,1,2
rw8166,0,0
rw8167,1,0
rw8168,4,0
rw8169,1,0
rw8170,0,0
rw8171,4,0
rw8172,0,1
rw8173,1,1
rw8174,1,0
rw8175,0,3
rw8176,1,0
rw8177,1,0
rw8178,3,1
rw8179,0,2
rw8180,2,0
rw8181,1,0
rw8182,2,2
rw8183,0,0
rw8184,1,2
rw8185,1,0
rw8186,1,2
rw8187,1,0
rw8188,1,0
rw8189,1,0
rw8190,1,1
rw8191,12,18
rw8192,2,0
rw8193,0,1
rw8194,1,0
rw8195,1,0
rw8196,1,0
rw8197,1,0
rw8198,1,0
rw8199,0,1
rw8200,1,2
rw8201,1,0
rw8202,1,0
rw8203,0,1
rw8204,2,0
rw8205,0,2
rw8206,3,1
rw8207,1,0
rw8208,1,0
rw8209,2,0
rw8210,0,0
rw8211,2,0
rw8212,1,1
rw8213,2,1
rw8214,3,2
rw8215,2,4
rw8216,1,2
rw8217,1,0
rw8218,3,4
rw8219,1,0
rw8220,1,0
rw8221,1,1
rw8222,0,1
rw8223,1,0
rw8224,0,0
rw8225,2,0
rw8226,2,0
rw8227,1,2
rw8228,1,1
rw8229,1,0
rw8230,2,1
rw8231,1,0
rw8232,0,0
rw8233,1,0
rw8234,0,1
rw8235,0,0
rw8236,1,0
rw8237,2,0
rw8238,1,0
rw8239,1,10
rw8240,0,0
rw8241,2,2
rw8242,1,1
rw8243,2,1
rw8244,1,1
rw8245,2,0
rw8246,0,0
rw8247,1,0
rw8248,1,0
rw8249,0,1
rw8250,1,0
rw8251,1,0
rw8252,1,0
rw8253,1,0
rw8254,2,2
rw8255,0,2
rw8256,1,1
rw8257,0,1
rw8258,1,0
rw8259,3,2
rw8260,1,0
rw8261,3,0
rw8262,1,0
rw8263,3,0
rw8264,1,0
rw8265,3,0
rw8266,4,0
rw8267,1,0
rw8268,2,0
rw8269,0,0
rw8270,0,0
rw8271,1,0
rw8272,1,1
rw8273,1,1
rw8274,1,0
rw8276,1,1
rw8277,2,0
rw8278,1,1
rw8279,1,0
rw8280,2,1
rw8281,0,1
rw8282,0,0
rw8283,1,0
rw8284,4,0
rw8285,1,1
rw8286,1,0
rw8287,1,4
rw8288,3,0
rw8289,1,0
rw8291,1,0
rw8292,3,0
rw8293,1,0
rw8294,0,1
rw8295,1,4
rw8296,3,1
rw8297,2,1
rw8298,0,0
rw8299,0,0
rw8300,2,0
rw8301,3,1
rw8302,3,0
rw8303,0,1
rw8304,2,1
rw8305,1,0
rw8306,2,1
rw8307,1,0
rw8308,1,0
rw8309,0,2
rw8310,2,0
rw8311,2,1
rw8312,0,1
rw8314,1,0
rw8315,1,0
rw8316,2,0
rw8317,0,0
rw8318,3,0
rw8319,1,1
rw8320,0,0
rw8321,1,1
rw8322,1,0
rw8323,2,1
rw8324,1,1
rw8325,1,0
rw8326,3,0
rw8327,0,1
rw8328,0,1
rw8329,1,1
rw8330,1,1
rw8331,0,1
rw8332,1,0
rw8333,0,0
rw8334,0,0
rw8335,1,0
rw8336,0,0
rw8337,2,0
rw8338,7,4
rw8339,4,2
rw8340,0,0
rw8341,2,1
rw8342,4,6
rw8343,1,3
rw8344,2,0
rw8345,2,0
rw8346,2,2
rw8347,0,0
rw8348,3,1
rw8349,1,0
rw8350,0,0
rw8351,1,1
rw8352,1,2
rw8353,2,0
rw8354,0,1
rw8355,0,2
rw8356,0,1
rw8357,1,0
rw8358,0,0
rw8360,1,0
rw8361,3,0
rw8362,0,0
rw8363,1,1
rw8364,0,0
rw8365,1,1
rw8367,2,1
rw8368,0,0
rw8369,2,1
rw8370,1,2
rw8371,2,0
rw8372,3,0
rw8373,0,1
rw8374,1,0
rw8375,0,2
rw8376,2,0
rw8378,0,1
rw8379,0,2
rw8380,5,1
rw8381,0,0
rw8382,1,1
rw8383,1,1
rw8384,3,0
rw8385,2,0
rw8386,1,0
rw8387,0,0
rw8388,0,1
rw8389,1,0
rw8390,1,0
rw8391,0,0
rw8392,3,1
rw8393,1,0
rw8394,2,2
rw8395,0,1
rw8396,0,1
rw8397,2,0
rw8398,2,1
rw8399,0,1
rw8400,0,1
rw8401,0,0
rw8402,1,0
rw8403,4,8
rw8404,1,0
rw8405,1,1
rw8406,2,1
rw8407,1,1
rw8408,2,0
rw8409,2,1
rw8410,2,0
rw8411,2,0
rw8412,2,0
rw8413,2,1
rw8414,0,1
rw8415,2,0
rw8416,2,0
rw8417,1,0
rw8418,1,1
rw8419,3,1
rw8420,1,0
rw8421,0,0
rw8422,1,0
rw8423,1,0
rw8424,0,1
rw8425,0,0
rw8426,1,0
rw8427,2,0
rw8428,2,0
rw8429,1,0
rw8430,1,1
rw8431,1,1
rw8432,1,0
rw8433,1,0
rw8434,1,0
rw8435,1,0
rw8436,0,0
rw8437,0,0
rw8438,0,0
rw8439,0,0
rw8440,1,1
rw8441,2,2
rw8442,2,0
rw8443,0,0
rw8444,12,4
rw8445,1,0
rw8446,0,0
rw8447,0,7
rw8448,2,0
rw8449,0,0
rw8450,2,1
rw8451,2,1
rw8452,1,1
rw8453,3,0
rw8454,0,1
rw8455,0,2
rw8456,1,0
rw8457,3,2
rw8458,1,2
rw8459,0,0
rw8460,1,0
rw8461,2,2
rw8462,1,0
rw8463,0,0
rw8464,2,0
rw8465,1,1
rw8466,1,0
rw8467,0,0
rw8468,3,0
rw8469,0,1
rw8470,1,1
rw8471,2,0
rw8472,1,0
rw8474,1,1
rw8475,1,1
rw8476,1,1
rw8477,0,0
rw8479,1,1
rw8480,0,0
rw8481,1,1
rw8482,1,0
rw8483,0,2
rw8484,1,2
rw8485,3,2
rw8486,1,0
rw8487,0,0
rw8488,1,1
rw8489,1,0
rw8490,1,0
rw8491,2,0
rw8492,2,1
rw8493,0,2
rw8494,0,0
rw8495,3,0
rw8496,2,4
rw8497,1,0
rw8498,0,4
rw8499,0,1
rw8500,1,1
rw8501,0,4
rw8502,2,2
rw8503,2,3
rw8504,2,0
rw8505,1,0
rw8506,1,1
rw8507,2,2
rw8508,0,1
rw8509,1,2
rw8510,0,0
rw8511,0,1
rw8512,1,0
rw8513,0,0
rw8514,1,1
rw8515,2,1
rw8516,2,2
rw8517,1,2
rw8518,4,1
rw8519,2,0
rw8520,2,1
rw8521,1,2
rw8522,1,1
rw8523,1,0
rw8524,0,1
rw8525,0,1
rw8526,1,1
rw8527,3,0
rw8528,0,1
rw8529,0,1
rw8530,0,1
rw8531,0,0
rw8532,0,0
rw8533,0,0
rw8534,2,2
rw8535,1,0
rw8536,16,14
rw8537,1,0
rw8538,1,0
rw8539,2,4
rw8540,1,2
rw8541,1,0
rw8542,0,1
rw8543,3,0
rw8544,0,0
rw8545,1,0
rw8546,1,0
rw8547,1,0
rw8548,3,0
rw8549,1,1
rw8550,1,0
rw8551,0,0
rw8552,5,3
rw8553,2,0
rw8554,3,2
rw8555,0,0
rw8556,2,0
rw8557,1,0
rw8558,2,1
rw8559,1,1
rw8560,0,0
rw8561,2,0
rw8562,1,1
rw8563,0,1
rw8564,1,0
rw8565,1,1
rw8566,2,0
rw8567,1,1
rw8568,3,1
rw8569,0,0
rw8570,2,0
rw8571,1,0
rw8572,1,0
rw8573,0,1
rw8574,1,0
rw8575,1,1
rw8576,2,1
rw8577,3,1
rw8578,1,0
rw8579,0,1
rw8580,2,1
rw8581,0,0
rw8582,2,2
rw8583,1,2
rw8584,0,1
rw8585,1,1
rw8586,3,2
rw8587,5,1
rw8588,1,0
rw8589,3,1
rw8590,1,1
rw8591,2,1
rw8592,1,1
rw8593,0,1
rw8594,1,1
rw8595,0,0
rw8596,1,0
rw8597,1,0
rw8598,0,0
rw8599,2,1
rw8600,1,0
rw8601,0,1
rw8602,0,1
rw8603,1,0
rw8604,0,0
rw8605,3,1
rw8606,1,1
rw8607,1,0
rw8608,2,2
rw8609,1,0
rw8610,1,1
rw8611,2,1
rw8612,0,0
rw8613,2,1
rw8614,1,0
rw8615,2,3
rw8616,2,4
rw8617,0,2
rw8618,1,0
rw8619,0,2
rw8620,4,6
rw8621,2,2
rw8622,2,0
rw8623,0,0
rw8624,1,0
rw8625,1,0
rw8626,3,0
rw8627,2,1
rw8628,3,1
rw8629,2,3
rw8630,0,2
rw8631,1,2
rw8632,0,0
rw8633,1,1
rw8634,2,0
rw8635,0,0
rw8636,1,1
rw8637,0,3
rw8638,1,0
rw8639,3,3
rw8640,0,1
rw8641,1,1
rw8642,1,4
rw8643,2,0
rw8644,2,2
rw8645,0,0
rw8646,1,1
rw8647,0,0
rw8648,1,0
rw8649,0,0
rw8651,1,2
rw8652,1,0
rw8653,3,2
rw8654,1,1
rw8655,0,0
rw8656,3,1
rw8657,1,0
rw8658,0,0
rw8659,1,0
rw8660,0,1
rw8661,0,0
rw8662,2,0
rw8663,0,1
rw8664,1,1
rw8665,0,0
rw8666,2,1
rw8667,1,0
rw8668,0,0
rw8669,1,2
rw8670,1,0
rw8671,1,0
rw8672,1,1
rw8673,1,0
rw8674,1,1
rw8675,2,0
rw8676,2,1
rw8677,0,0
rw8678,1,2
rw8679,1,0
rw8680,3,0
rw8681,1,1
rw8682,1,4
rw8683,0,0
rw8684,0,0
rw8685,1,0
rw8686,0,2
rw8687,0,0
rw8688,0,0
rw8689,0,0
rw8690,0,0
